,Unnamed: 0,uri,definition,type,atributo,labels
11551,11551,<http://localhost/787981>,2022-04-09,crime:obs,"['<http://localhost/VIOLENCIA_FAMILIAR>', 'No especificado', 'Masculino']",['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
7128,7128,<http://localhost/491487>,2021-01-14,crime:obs,"['<http://localhost/ROBO_A_PASAJERO_A_BORDO_DE_METRO_SIN_VIOLENCIA>', 23.0, 'Masculino']",['<http://localhost/ROBO_A_PASAJERO_A_BORDO_DEL_METRO_CON_Y_SIN_VIOLENCIA>']
9970,9970,<http://localhost/681905>,2021-10-28,crime:obs,"['<http://localhost/ROBO_A_REPARTIDOR_CON_VIOLENCIA>', 'No especificado', 'No especificado']",['<http://localhost/ROBO_A_REPARTIDOR_CON_Y_SIN_VIOLENCIA>']
8886,8886,<http://localhost/604682>,2021-07-10,crime:obs,"['<http://localhost/ENCUBRIMIENTO>', 'No especificado', 'No especificado']",['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
7296,7296,<http://localhost/501750>,2021-02-07,crime:obs,"['<http://localhost/ROBO_A_CASA_HABITACION_CON_VIOLENCIA>', 60.0, 'Femenino']",['<http://localhost/ROBO_A_CASA_HABITACIÓN_CON_VIOLENCIA>']
13833,13833,<http://localhost/948613>,2022-11-22,crime:obs,"['<http://localhost/ROBO_A_REPARTIDOR_CON_VIOLENCIA>', 28.0, 'Masculino']",['<http://localhost/ROBO_A_REPARTIDOR_CON_Y_SIN_VIOLENCIA>']
5386,5386,<http://localhost/377457>,2020-07-15,crime:obs,"['<http://localhost/PERDIDA_DE_LA_VIDA_POR_CAIDA>', 73.0, 'Masculino']",['<http://localhost/HECHO_NO_DELICTIVO>']
4832,4832,<http://localhost/343687>,2020-05-01,crime:obs,"['<http://localhost/LESIONES_INTENCIONALES_POR_ARMA_DE_FUEGO>', 27.0, 'Masculino']",['<http://localhost/LESIONES_DOLOSAS_POR_DISPARO_DE_ARMA_DE_FUEGO>']
3745,3745,<http://localhost/276814>,2020-01-03,crime:obs,"['<http://localhost/ROBO_A_TRANSEUNTE_A_BORDO_DE_TAXI_PÚBLICO_Y_PRIVADO_CON_VIOLENCIA>', 33.0, 'Masculino']",['<http://localhost/ROBO_A_PASAJERO_A_BORDO_DE_TAXI_CON_VIOLENCIA>']
13220,13220,<http://localhost/905150>,2022-09-23,crime:obs,"['<http://localhost/PERDIDA_DE_LA_VIDA_POR_ENFERMEDAD>', 'No especificado', 'Femenino']",['<http://localhost/HECHO_NO_DELICTIVO>']
12673,12673,<http://localhost/866737>,2022-07-30,crime:obs,"['<http://localhost/PERDIDA_DE_LA_VIDA_POR_OTRAS_CAUSAS>', 55.0, 'Masculino']",['<http://localhost/HECHO_NO_DELICTIVO>']
12366,12366,<http://localhost/846030>,2022-06-30,crime:obs,"['<http://localhost/VIOLACION>', 19.0, 'Masculino']",['<http://localhost/VIOLACIÓN>']
1637,1637,<http://localhost/173246>,2019-05-17,crime:obs,"['<http://localhost/ROBO_A_PASAJERO_A_BORDO_DE_PESERO_COLECTIVO_CON_VIOLENCIA>', 42.0, 'Masculino']",['<http://localhost/ROBO_A_PASAJERO_A_BORDO_DE_MICROBUS_CON_Y_SIN_VIOLENCIA>']
13077,13077,<http://localhost/894703>,1989-04-01,crime:obs,"['<http://localhost/VIOLACION_EQUIPARADA>', 41.0, 'Femenino']",['<http://localhost/VIOLACIÓN>']
4885,4885,<http://localhost/346568>,2020-05-08,crime:obs,"['<http://localhost/DDH_OTRAS_MATERIAS>', 'No especificado', 'Masculino']",['<http://localhost/HECHO_NO_DELICTIVO>']
12014,12014,<http://localhost/822003>,2001-02-01,crime:obs,"['<http://localhost/VIOLACION>', 38.0, 'Femenino']",['<http://localhost/VIOLACIÓN>']
1909,1909,<http://localhost/18538>,2019-02-16,crime:obs,"['<http://localhost/ROBO_DE_OBJETOS>', 28.0, 'Masculino']",['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
13138,13138,<http://localhost/898946>,2022-09-14,crime:obs,"['<http://localhost/LESIONES_INTENCIONALES_POR_ARMA_DE_FUEGO>', 23.0, 'Masculino']",['<http://localhost/LESIONES_DOLOSAS_POR_DISPARO_DE_ARMA_DE_FUEGO>']
4269,4269,<http://localhost/310352>,2020-03-03,crime:obs,"['<http://localhost/PERDIDA_DE_LA_VIDA_POR_PARO_CARDIACO>', 55.0, 'Masculino']",['<http://localhost/HECHO_NO_DELICTIVO>']
1267,1267,<http://localhost/155304>,2019-09-07,crime:obs,"['<http://localhost/ROBO_A_TRANSEUNTE_SALIENDO_DEL_CAJERO_CON_VIOLENCIA>', 26.0, 'Masculino']",['<http://localhost/ROBO_A_CUENTAHABIENTE_SALIENDO_DEL_CAJERO_CON_VIOLENCIA>']
8322,8322,<http://localhost/564714>,2021-05-13,crime:obs,"['<http://localhost/VIOLENCIA_FAMILIAR>', 10.0, 'Masculino']",['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
13181,13181,<http://localhost/901776>,2022-07-14,crime:obs,"['<http://localhost/FRAUDE>', 'No especificado', 'Femenino']",['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
8929,8929,<http://localhost/608096>,2021-07-15,crime:obs,"['<http://localhost/ROBO_A_TRANSEUNTE_EN_VIA_PUBLICA_CON_VIOLENCIA>', 33.0, 'Masculino']",['<http://localhost/ROBO_A_TRANSEUNTE_EN_VÍA_PÚBLICA_CON_Y_SIN_VIOLENCIA>']
2848,2848,<http://localhost/231766>,2019-11-02,crime:obs,"['<http://localhost/LESIONES_INTENCIONALES_POR_ARMA_DE_FUEGO>', 51.0, 'Masculino']",['<http://localhost/LESIONES_DOLOSAS_POR_DISPARO_DE_ARMA_DE_FUEGO>']
694,694,<http://localhost/128055>,2019-05-08,crime:obs,"['<http://localhost/ROBO_A_PASAJERO_A_BORDO_DE_PESERO_COLECTIVO_CON_VIOLENCIA>', 34.0, 'Femenino']",['<http://localhost/ROBO_A_PASAJERO_A_BORDO_DE_MICROBUS_CON_Y_SIN_VIOLENCIA>']
804,804,<http://localhost/132840>,2019-05-28,crime:obs,"['<http://localhost/ROBO_A_PASAJERO_A_BORDO_DE_METRO_SIN_VIOLENCIA>', 22.0, 'Masculino']",['<http://localhost/ROBO_A_PASAJERO_A_BORDO_DEL_METRO_CON_Y_SIN_VIOLENCIA>']
715,715,<http://localhost/129034>,2018-08-22,crime:obs,"['<http://localhost/FRAUDE>', 34.0, 'Femenino']",['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
10183,10183,<http://localhost/694955>,2021-11-22,crime:obs,"['<http://localhost/ROBO_A_TRANSEUNTE_SALIENDO_DEL_BANCO_CON_VIOLENCIA>', 55.0, 'Masculino']",['<http://localhost/ROBO_A_CUENTAHABIENTE_SALIENDO_DEL_CAJERO_CON_VIOLENCIA>']
133,133,<http://localhost/106386>,2019-01-11,crime:obs,"['<http://localhost/ROBO_A_TRANSEUNTE_SALIENDO_DEL_CAJERO_CON_VIOLENCIA>', 25.0, 'Masculino']",['<http://localhost/ROBO_A_CUENTAHABIENTE_SALIENDO_DEL_CAJERO_CON_VIOLENCIA>']
8065,8065,<http://localhost/549089>,2021-04-15,crime:obs,"['<http://localhost/ROBO_A_TRANSEUNTE_SALIENDO_DEL_BANCO_CON_VIOLENCIA>', 34.0, 'Masculino']",['<http://localhost/ROBO_A_CUENTAHABIENTE_SALIENDO_DEL_CAJERO_CON_VIOLENCIA>']
4626,4626,<http://localhost/331403>,2020-04-02,crime:obs,"['<http://localhost/PERDIDA_DE_LA_VIDA_POR_OTRAS_CAUSAS>', 47.0, 'Masculino']",['<http://localhost/HECHO_NO_DELICTIVO>']
2971,2971,<http://localhost/238414>,2019-09-10,crime:obs,"['<http://localhost/ROBO_A_PASAJERO_A_BORDO_DE_PESERO_COLECTIVO_CON_VIOLENCIA>', 26.0, 'Masculino']",['<http://localhost/ROBO_A_PASAJERO_A_BORDO_DE_MICROBUS_CON_Y_SIN_VIOLENCIA>']
5576,5576,<http://localhost/390230>,2020-08-02,crime:obs,"['<http://localhost/ROBO_DE_VEHICULO_DE_SERVICIO_PARTICULAR_SIN_VIOLENCIA>', 62.0, 'Masculino']",['<http://localhost/ROBO_DE_VEHÍCULO_CON_Y_SIN_VIOLENCIA>']
6439,6439,<http://localhost/447934>,2020-11-01,crime:obs,"['<http://localhost/LESIONES_INTENCIONALES_POR_ARMA_DE_FUEGO>', 45.0, 'Masculino']",['<http://localhost/LESIONES_DOLOSAS_POR_DISPARO_DE_ARMA_DE_FUEGO>']
1125,1125,<http://localhost/147819>,2019-08-30,crime:obs,"['<http://localhost/VIOLACION>', 13.0, 'Femenino']",['<http://localhost/VIOLACIÓN>']
5346,5346,<http://localhost/375205>,2020-07-10,crime:obs,"['<http://localhost/DESPOJO>', 'No especificado', 'Femenino']",['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
7381,7381,<http://localhost/506937>,2021-02-17,crime:obs,"['<http://localhost/ROBO_A_TRANSEUNTE_A_BORDO_DE_TAXI_PÚBLICO_Y_PRIVADO_CON_VIOLENCIA>', 'No especificado', 'No especificado']",['<http://localhost/ROBO_A_PASAJERO_A_BORDO_DE_TAXI_CON_VIOLENCIA>']
9647,9647,<http://localhost/659618>,2021-10-01,crime:obs,"['<http://localhost/ROBO_A_TRANSEUNTE_EN_VIA_PUBLICA_CON_VIOLENCIA>', 66.0, 'Femenino']",['<http://localhost/ROBO_A_TRANSEUNTE_EN_VÍA_PÚBLICA_CON_Y_SIN_VIOLENCIA>']
4048,4048,<http://localhost/29601>,2019-07-03,crime:obs,"['<http://localhost/ROBO_A_PASAJERO_A_BORDO_DE_METRO_SIN_VIOLENCIA>', 34.0, 'Masculino']",['<http://localhost/ROBO_A_PASAJERO_A_BORDO_DEL_METRO_CON_Y_SIN_VIOLENCIA>']
403,403,<http://localhost/116521>,2019-04-19,crime:obs,"['<http://localhost/PERDIDA_DE_LA_VIDA_POR_AHOGAMIENTO>', 29.0, 'Masculino']",['<http://localhost/HECHO_NO_DELICTIVO>']
1658,1658,<http://localhost/174535>,2019-10-04,crime:obs,"['<http://localhost/ROBO_A_TRANSEUNTE_A_BORDO_DE_TAXI_PÚBLICO_Y_PRIVADO_CON_VIOLENCIA>', 'No especificado', 'No especificado']",['<http://localhost/ROBO_A_PASAJERO_A_BORDO_DE_TAXI_CON_VIOLENCIA>']
7893,7893,<http://localhost/537841>,2021-04-04,crime:obs,"['<http://localhost/ROBO_DE_VEHICULO_DE_SERVICIO_PARTICULAR_SIN_VIOLENCIA>', 36.0, 'Masculino']",['<http://localhost/ROBO_DE_VEHÍCULO_CON_Y_SIN_VIOLENCIA>']
4605,4605,<http://localhost/330559>,2020-03-30,crime:obs,"['<http://localhost/VIOLACION>', 7.0, 'Masculino']",['<http://localhost/VIOLACIÓN>']
12731,12731,<http://localhost/869767>,2022-08-04,crime:obs,"['<http://localhost/PERDIDA_DE_LA_VIDA_POR_OTRAS_CAUSAS>', 87.0, 'Masculino']",['<http://localhost/HECHO_NO_DELICTIVO>']
13347,13347,<http://localhost/91290>,2019-09-11,crime:obs,"['<http://localhost/PERDIDA_DE_LA_VIDA_POR_OTRAS_CAUSAS>', 'No especificado', 'Masculino']",['<http://localhost/HECHO_NO_DELICTIVO>']
6979,6979,<http://localhost/482924>,2021-01-06,crime:obs,"['<http://localhost/ROBO_A_TRANSEUNTE_EN_VIA_PUBLICA_CON_VIOLENCIA>', 'No especificado', 'Masculino']",['<http://localhost/ROBO_A_TRANSEUNTE_EN_VÍA_PÚBLICA_CON_Y_SIN_VIOLENCIA>']
8051,8051,<http://localhost/548036>,2021-04-20,crime:obs,"['<http://localhost/ROBO_A_PASAJERO_A_BORDO_DE_PESERO_COLECTIVO_CON_VIOLENCIA>', 'No especificado', 'No especificado']",['<http://localhost/ROBO_A_PASAJERO_A_BORDO_DE_MICROBUS_CON_Y_SIN_VIOLENCIA>']
2876,2876,<http://localhost/232877>,2019-08-20,crime:obs,"['<http://localhost/ROBO_A_PASAJERO_A_BORDO_DE_METRO_SIN_VIOLENCIA>', 'No especificado', 'Masculino']",['<http://localhost/ROBO_A_PASAJERO_A_BORDO_DEL_METRO_CON_Y_SIN_VIOLENCIA>']
2091,2091,<http://localhost/192672>,2019-04-19,crime:obs,"['<http://localhost/ROBO_A_TRANSEUNTE_A_BORDO_DE_TAXI_PÚBLICO_Y_PRIVADO_CON_VIOLENCIA>', 23.0, 'Femenino']",['<http://localhost/ROBO_A_PASAJERO_A_BORDO_DE_TAXI_CON_VIOLENCIA>']
11499,11499,<http://localhost/784493>,2022-04-04,crime:obs,"['<http://localhost/ROBO_A_PASAJERO_A_BORDO_DE_PESERO_COLECTIVO_CON_VIOLENCIA>', 28.0, 'Masculino']",['<http://localhost/ROBO_A_PASAJERO_A_BORDO_DE_MICROBUS_CON_Y_SIN_VIOLENCIA>']
6113,6113,<http://localhost/42493>,2019-08-29,crime:obs,"['<http://localhost/ROBO_A_TRANSEUNTE_EN_VIA_PUBLICA_CON_VIOLENCIA>', 29.0, 'Femenino']",['<http://localhost/ROBO_A_TRANSEUNTE_EN_VÍA_PÚBLICA_CON_Y_SIN_VIOLENCIA>']
6720,6720,<http://localhost/46548>,2019-07-25,crime:obs,"['<http://localhost/ROBO_A_TRANSEUNTE_EN_VIA_PUBLICA_CON_VIOLENCIA>', 28.0, 'Femenino']",['<http://localhost/ROBO_A_TRANSEUNTE_EN_VÍA_PÚBLICA_CON_Y_SIN_VIOLENCIA>']
6633,6633,<http://localhost/460236>,2020-11-26,crime:obs,"['<http://localhost/LESIONES_INTENCIONALES_POR_ARMA_DE_FUEGO>', 'No especificado', 'Masculino']",['<http://localhost/LESIONES_DOLOSAS_POR_DISPARO_DE_ARMA_DE_FUEGO>']
13616,13616,<http://localhost/931791>,2022-10-30,crime:obs,"['<http://localhost/ROBO_A_REPARTIDOR_CON_VIOLENCIA>', 'No especificado', 'No especificado']",['<http://localhost/ROBO_A_REPARTIDOR_CON_Y_SIN_VIOLENCIA>']
1082,1082,<http://localhost/145388>,2019-11-07,crime:obs,"['<http://localhost/ROBO_A_TRANSEUNTE_SALIENDO_DEL_BANCO_CON_VIOLENCIA>', 'No especificado', 'Masculino']",['<http://localhost/ROBO_A_CUENTAHABIENTE_SALIENDO_DEL_CAJERO_CON_VIOLENCIA>']
12527,12527,<http://localhost/857441>,2022-07-18,crime:obs,"['<http://localhost/ROBO_A_PASAJERO_A_BORDO_DE_PESERO_COLECTIVO_CON_VIOLENCIA>', 24.0, 'Femenino']",['<http://localhost/ROBO_A_PASAJERO_A_BORDO_DE_MICROBUS_CON_Y_SIN_VIOLENCIA>']
6157,6157,<http://localhost/429187>,2020-10-09,crime:obs,"['<http://localhost/ROBO_A_TRANSEUNTE_SALIENDO_DEL_BANCO_CON_VIOLENCIA>', 70.0, 'Masculino']",['<http://localhost/ROBO_A_CUENTAHABIENTE_SALIENDO_DEL_CAJERO_CON_VIOLENCIA>']
11130,11130,<http://localhost/75844>,2019-01-17,crime:obs,"['<http://localhost/ROBO_DE_VEHICULO_DE_SERVICIO_PARTICULAR_SIN_VIOLENCIA>', 52.0, 'Masculino']",['<http://localhost/ROBO_DE_VEHÍCULO_CON_Y_SIN_VIOLENCIA>']
3492,3492,<http://localhost/265222>,2019-10-07,crime:obs,"['<http://localhost/ROBO_A_PASAJERO_A_BORDO_DE_METRO_SIN_VIOLENCIA>', 24.0, 'Masculino']",['<http://localhost/ROBO_A_PASAJERO_A_BORDO_DEL_METRO_CON_Y_SIN_VIOLENCIA>']
974,974,<http://localhost/140425>,2019-02-16,crime:obs,"['<http://localhost/PERDIDA_DE_LA_VIDA_POR_ENFERMEDAD>', 49.0, 'Masculino']",['<http://localhost/HECHO_NO_DELICTIVO>']
450,450,<http://localhost/118644>,2019-04-09,crime:obs,"['<http://localhost/ROBO_A_TRANSEUNTE_SALIENDO_DEL_BANCO_CON_VIOLENCIA>', 37.0, 'Masculino']",['<http://localhost/ROBO_A_CUENTAHABIENTE_SALIENDO_DEL_CAJERO_CON_VIOLENCIA>']
12622,12622,<http://localhost/863646>,2022-07-26,crime:obs,"['<http://localhost/ROBO_A_TRANSEUNTE_SALIENDO_DEL_BANCO_CON_VIOLENCIA>', 21.0, 'Masculino']",['<http://localhost/ROBO_A_CUENTAHABIENTE_SALIENDO_DEL_CAJERO_CON_VIOLENCIA>']
12096,12096,<http://localhost/827411>,2022-04-11,crime:obs,"['<http://localhost/ROBO_A_PASAJERO_A_BORDO_DE_PESERO_COLECTIVO_CON_VIOLENCIA>', 'No especificado', 'Femenino']",['<http://localhost/ROBO_A_PASAJERO_A_BORDO_DE_MICROBUS_CON_Y_SIN_VIOLENCIA>']
8442,8442,<http://localhost/573074>,2021-05-26,crime:obs,"['<http://localhost/HOMICIDIO_POR_ARMA_DE_FUEGO>', 'No especificado', 'No especificado']",['<http://localhost/HOMICIDIO_DOLOSO>']
2174,2174,<http://localhost/196621>,2019-11-19,crime:obs,"['<http://localhost/VIOLACION>', 15.0, 'Femenino']",['<http://localhost/VIOLACIÓN>']
1875,1875,<http://localhost/184014>,2019-06-13,crime:obs,"['<http://localhost/ROBO_A_TRANSEUNTE_SALIENDO_DEL_BANCO_CON_VIOLENCIA>', 39.0, 'Femenino']",['<http://localhost/ROBO_A_CUENTAHABIENTE_SALIENDO_DEL_CAJERO_CON_VIOLENCIA>']
3029,3029,<http://localhost/241724>,2019-03-29,crime:obs,"['<http://localhost/ROBO_A_NEGOCIO_CON_VIOLENCIA>', 'No especificado', 'No especificado']",['<http://localhost/ROBO_A_NEGOCIO_CON_VIOLENCIA>']
12678,12678,<http://localhost/866865>,2022-08-01,crime:obs,"['<http://localhost/VIOLENCIA_FAMILIAR>', 'No especificado', 'Masculino']",['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
9310,9310,<http://localhost/636453>,2021-08-26,crime:obs,"['<http://localhost/DDH_ANONIMAS>', 'No especificado', 'No especificado']",['<http://localhost/HECHO_NO_DELICTIVO>']
12801,12801,<http://localhost/875311>,2022-07-03,crime:obs,"['<http://localhost/DDH_SIN_DATOS>', 'No especificado', 'Masculino']",['<http://localhost/HECHO_NO_DELICTIVO>']
4217,4217,<http://localhost/307185>,2020-01-28,crime:obs,"['<http://localhost/DDH_SIN_DATOS>', 'No especificado', 'Femenino']",['<http://localhost/HECHO_NO_DELICTIVO>']
5035,5035,<http://localhost/354185>,2020-05-28,crime:obs,"['<http://localhost/ROBO_A_CASA_HABITACION_CON_VIOLENCIA>', 52.0, 'Femenino']",['<http://localhost/ROBO_A_CASA_HABITACIÓN_CON_VIOLENCIA>']
6261,6261,<http://localhost/437432>,2020-09-07,crime:obs,"['<http://localhost/AMENAZAS>', 'No especificado', 'Femenino']",['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
1381,1381,<http://localhost/160206>,2019-10-23,crime:obs,"['<http://localhost/ROBO_A_TRANSEUNTE_EN_VIA_PUBLICA_CON_VIOLENCIA>', 35.0, 'Femenino']",['<http://localhost/ROBO_A_TRANSEUNTE_EN_VÍA_PÚBLICA_CON_Y_SIN_VIOLENCIA>']
7378,7378,<http://localhost/50674>,2019-07-25,crime:obs,"['<http://localhost/VIOLACION>', 35.0, 'Femenino']",['<http://localhost/VIOLACIÓN>']
13023,13023,<http://localhost/891790>,2022-09-04,crime:obs,"['<http://localhost/ROBO_DE_VEHICULO_DE_SERVICIO_PARTICULAR_SIN_VIOLENCIA>', 41.0, 'Masculino']",['<http://localhost/ROBO_DE_VEHÍCULO_CON_Y_SIN_VIOLENCIA>']
9209,9209,<http://localhost/628964>,2021-08-16,crime:obs,"['<http://localhost/PERDIDA_DE_LA_VIDA_POR_OTRAS_CAUSAS>', 50.0, 'Masculino']",['<http://localhost/HECHO_NO_DELICTIVO>']
12021,12021,<http://localhost/822311>,2022-05-28,crime:obs,"['<http://localhost/ROBO_A_CASA_HABITACION_CON_VIOLENCIA>', 'No especificado', 'Femenino']",['<http://localhost/ROBO_A_CASA_HABITACIÓN_CON_VIOLENCIA>']
5052,5052,<http://localhost/355093>,2020-05-30,crime:obs,"['<http://localhost/LESIONES_INTENCIONALES_POR_ARMA_DE_FUEGO>', 25.0, 'Masculino']",['<http://localhost/LESIONES_DOLOSAS_POR_DISPARO_DE_ARMA_DE_FUEGO>']
11880,11880,<http://localhost/812393>,2022-05-16,crime:obs,"['<http://localhost/ROBO_A_CASA_HABITACION_CON_VIOLENCIA>', 62.0, 'Femenino']",['<http://localhost/ROBO_A_CASA_HABITACIÓN_CON_VIOLENCIA>']
5867,5867,<http://localhost/408620>,2020-09-06,crime:obs,"['<http://localhost/LESIONES_INTENCIONALES_POR_ARMA_DE_FUEGO>', 32.0, 'Masculino']",['<http://localhost/LESIONES_DOLOSAS_POR_DISPARO_DE_ARMA_DE_FUEGO>']
8362,8362,<http://localhost/56722>,2019-04-14,crime:obs,"['<http://localhost/ROBO_A_TRANSEUNTE_A_BORDO_DE_TAXI_PÚBLICO_Y_PRIVADO_CON_VIOLENCIA>', 24.0, 'Femenino']",['<http://localhost/ROBO_A_PASAJERO_A_BORDO_DE_TAXI_CON_VIOLENCIA>']
12832,12832,<http://localhost/878169>,2022-08-16,crime:obs,"['<http://localhost/ROBO_A_PASAJERO_A_BORDO_DE_PESERO_COLECTIVO_CON_VIOLENCIA>', 42.0, 'Femenino']",['<http://localhost/ROBO_A_PASAJERO_A_BORDO_DE_MICROBUS_CON_Y_SIN_VIOLENCIA>']
2154,2154,<http://localhost/195538>,2019-12-12,crime:obs,"['<http://localhost/LESIONES_INTENCIONALES_POR_ARMA_DE_FUEGO>', 37.0, 'Masculino']",['<http://localhost/LESIONES_DOLOSAS_POR_DISPARO_DE_ARMA_DE_FUEGO>']
6304,6304,<http://localhost/439775>,2020-10-25,crime:obs,"['<http://localhost/ROBO_A_CASA_HABITACION_CON_VIOLENCIA>', 79.0, 'Masculino']",['<http://localhost/ROBO_A_CASA_HABITACIÓN_CON_VIOLENCIA>']
647,647,<http://localhost/125988>,2019-01-01,crime:obs,"['<http://localhost/PERDIDA_DE_LA_VIDA_POR_OTRAS_CAUSAS>', 'No especificado', 'Masculino']",['<http://localhost/HECHO_NO_DELICTIVO>']
12942,12942,<http://localhost/885591>,2022-08-26,crime:obs,"['<http://localhost/LESIONES_INTENCIONALES_POR_ARMA_DE_FUEGO>', 28.0, 'Masculino']",['<http://localhost/LESIONES_DOLOSAS_POR_DISPARO_DE_ARMA_DE_FUEGO>']
8223,8223,<http://localhost/558447>,2013-04-28,crime:obs,"['<http://localhost/ABUSO_SEXUAL>', 17.0, 'Femenino']",['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
12736,12736,<http://localhost/870341>,2022-08-02,crime:obs,"['<http://localhost/ROBO_A_CASA_HABITACION_CON_VIOLENCIA>', 53.0, 'Masculino']",['<http://localhost/ROBO_A_CASA_HABITACIÓN_CON_VIOLENCIA>']
8169,8169,<http://localhost/555384>,2021-04-29,crime:obs,"['<http://localhost/ROBO_A_TRANSEUNTE_SALIENDO_DEL_CAJERO_CON_VIOLENCIA>', 23.0, 'Masculino']",['<http://localhost/ROBO_A_CUENTAHABIENTE_SALIENDO_DEL_CAJERO_CON_VIOLENCIA>']
10679,10679,<http://localhost/727462>,2022-01-11,crime:obs,"['<http://localhost/PERDIDA_DE_LA_VIDA_POR_CAIDA>', 60.0, 'Masculino']",['<http://localhost/HECHO_NO_DELICTIVO>']
48,48,<http://localhost/103104>,2019-11-25,crime:obs,"['<http://localhost/ROBO_A_TRANSEUNTE_EN_VIA_PUBLICA_CON_VIOLENCIA>', 18.0, 'Femenino']",['<http://localhost/ROBO_A_TRANSEUNTE_EN_VÍA_PÚBLICA_CON_Y_SIN_VIOLENCIA>']
9393,9393,<http://localhost/6425>,2019-05-26,crime:obs,"['<http://localhost/LESIONES_INTENCIONALES_POR_ARMA_DE_FUEGO>', 'No especificado', 'Masculino']",['<http://localhost/LESIONES_DOLOSAS_POR_DISPARO_DE_ARMA_DE_FUEGO>']
241,241,<http://localhost/110567>,2019-02-01,crime:obs,"['<http://localhost/VIOLACION_EQUIPARADA>', 28.0, 'Femenino']",['<http://localhost/VIOLACIÓN>']
9353,9353,<http://localhost/639105>,2021-08-31,crime:obs,"['<http://localhost/ROBO_A_PASAJERO_A_BORDO_DE_PESERO_COLECTIVO_SIN_VIOLENCIA>', 36.0, 'Femenino']",['<http://localhost/ROBO_A_PASAJERO_A_BORDO_DE_MICROBUS_CON_Y_SIN_VIOLENCIA>']
5433,5433,<http://localhost/380379>,2020-06-15,crime:obs,"['<http://localhost/ROBO_A_TRANSEUNTE_EN_VIA_PUBLICA_SIN_VIOLENCIA>', 64.0, 'Masculino']",['<http://localhost/ROBO_A_TRANSEUNTE_EN_VÍA_PÚBLICA_CON_Y_SIN_VIOLENCIA>']
9464,9464,<http://localhost/647729>,2021-09-12,crime:obs,"['<http://localhost/ROBO_A_PASAJERO_A_BORDO_DE_METRO_SIN_VIOLENCIA>', 26.0, 'Masculino']",['<http://localhost/ROBO_A_PASAJERO_A_BORDO_DEL_METRO_CON_Y_SIN_VIOLENCIA>']
6808,6808,<http://localhost/471800>,2020-12-15,crime:obs,"['<http://localhost/VIOLACION_EQUIPARADA>', 50.0, 'Femenino']",['<http://localhost/VIOLACIÓN>']
1994,1994,<http://localhost/18891>,2019-02-19,crime:obs,"['<http://localhost/LESIONES_INTENCIONALES_POR_ARMA_DE_FUEGO>', 24.0, 'Masculino']",['<http://localhost/LESIONES_DOLOSAS_POR_DISPARO_DE_ARMA_DE_FUEGO>']
8915,8915,<http://localhost/607146>,2021-07-09,crime:obs,"['<http://localhost/ROBO_A_TRANSEUNTE_EN_VIA_PUBLICA_CON_VIOLENCIA>', 49.0, 'Masculino']",['<http://localhost/ROBO_A_TRANSEUNTE_EN_VÍA_PÚBLICA_CON_Y_SIN_VIOLENCIA>']
3515,3515,<http://localhost/266292>,2020-01-02,crime:obs,"['<http://localhost/LESIONES_INTENCIONALES_POR_ARMA_DE_FUEGO>', 31.0, 'Masculino']",['<http://localhost/LESIONES_DOLOSAS_POR_DISPARO_DE_ARMA_DE_FUEGO>']
4051,4051,<http://localhost/296158>,2020-02-07,crime:obs,"['<http://localhost/AMENAZAS>', 66.0, 'Masculino']",['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
542,542,<http://localhost/1216>,2019-01-09,crime:obs,"['<http://localhost/ROBO_A_REPARTIDOR_CON_VIOLENCIA>', 44.0, 'Masculino']",['<http://localhost/ROBO_A_REPARTIDOR_CON_Y_SIN_VIOLENCIA>']
10237,10237,<http://localhost/69896>,2019-06-29,crime:obs,"['<http://localhost/ROBO_A_PASAJERO_A_BORDO_DE_METRO_SIN_VIOLENCIA>', 18.0, 'Masculino']",['<http://localhost/ROBO_A_PASAJERO_A_BORDO_DEL_METRO_CON_Y_SIN_VIOLENCIA>']
11415,11415,<http://localhost/779109>,2015-10-01,crime:obs,"['<http://localhost/VIOLACION_EQUIPARADA>', 27.0, 'Femenino']",['<http://localhost/VIOLACIÓN>']
9058,9058,<http://localhost/617202>,2021-07-29,crime:obs,"['<http://localhost/ROBO_DE_VEHICULO_DE_SERVICIO_PARTICULAR_SIN_VIOLENCIA>', 59.0, 'Masculino']",['<http://localhost/ROBO_DE_VEHÍCULO_CON_Y_SIN_VIOLENCIA>']
10630,10630,<http://localhost/723690>,2022-01-05,crime:obs,"['<http://localhost/ROBO_A_TRANSEUNTE_EN_VIA_PUBLICA_CON_VIOLENCIA>', 36.0, 'Masculino']",['<http://localhost/ROBO_A_TRANSEUNTE_EN_VÍA_PÚBLICA_CON_Y_SIN_VIOLENCIA>']
