,Unnamed: 0,uri,definition,type,atributo,labels
11779,11779,<http://localhost/804749>,2022-04-29,crime:obs,"['<http://localhost/ROBO_A_PASAJERO_A_BORDO_DE_PESERO_COLECTIVO_SIN_VIOLENCIA>', 33.0, 'Femenino']",['<http://localhost/ROBO_A_PASAJERO_A_BORDO_DE_MICROBUS_CON_Y_SIN_VIOLENCIA>']
11697,11697,<http://localhost/798823>,2022-04-26,crime:obs,"['<http://localhost/VIOLENCIA_FAMILIAR>', 38.0, 'Femenino']",['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
11023,11023,<http://localhost/75175>,2019-12-28,crime:obs,"['<http://localhost/PERDIDA_DE_LA_VIDA_POR_OTRAS_CAUSAS>', 55.0, 'Masculino']",['<http://localhost/HECHO_NO_DELICTIVO>']
4665,4665,<http://localhost/33348>,2019-10-05,crime:obs,"['<http://localhost/ROBO_A_PASAJERO_A_BORDO_DE_PESERO_COLECTIVO_CON_VIOLENCIA>', 50.0, 'Masculino']",['<http://localhost/ROBO_A_PASAJERO_A_BORDO_DE_MICROBUS_CON_Y_SIN_VIOLENCIA>']
2124,2124,<http://localhost/194062>,2019-04-24,crime:obs,"['<http://localhost/ROBO_A_PASAJERO_A_BORDO_DE_METRO_SIN_VIOLENCIA>', 28.0, 'Masculino']",['<http://localhost/ROBO_A_PASAJERO_A_BORDO_DEL_METRO_CON_Y_SIN_VIOLENCIA>']
3069,3069,<http://localhost/243213>,2019-03-01,crime:obs,"['<http://localhost/ROBO_A_PASAJERO_A_BORDO_DE_METRO_SIN_VIOLENCIA>', 29.0, 'Masculino']",['<http://localhost/ROBO_A_PASAJERO_A_BORDO_DEL_METRO_CON_Y_SIN_VIOLENCIA>']
7638,7638,<http://localhost/520459>,2020-03-09,crime:obs,"['<http://localhost/VIOLENCIA_FAMILIAR>', 44.0, 'Femenino']",['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
257,257,<http://localhost/110884>,2018-12-26,crime:obs,"['<http://localhost/ROBO_A_NEGOCIO_CON_VIOLENCIA>', 'No especificado', 'No especificado']",['<http://localhost/ROBO_A_NEGOCIO_CON_VIOLENCIA>']
3901,3901,<http://localhost/286927>,2019-05-15,crime:obs,"['<http://localhost/ROBO_A_NEGOCIO_CON_VIOLENCIA>', 'No especificado', 'No especificado']",['<http://localhost/ROBO_A_NEGOCIO_CON_VIOLENCIA>']
2058,2058,<http://localhost/191589>,2019-11-25,crime:obs,"['<http://localhost/ROBO_A_TRANSEUNTE_EN_VIA_PUBLICA_CON_VIOLENCIA>', 'No especificado', 'No especificado']",['<http://localhost/ROBO_A_TRANSEUNTE_EN_VÍA_PÚBLICA_CON_Y_SIN_VIOLENCIA>']
3382,3382,<http://localhost/259921>,2019-06-24,crime:obs,"['<http://localhost/ROBO_A_TRANSEUNTE_SALIENDO_DEL_BANCO_CON_VIOLENCIA>', 31.0, 'Femenino']",['<http://localhost/ROBO_A_CUENTAHABIENTE_SALIENDO_DEL_CAJERO_CON_VIOLENCIA>']
4104,4104,<http://localhost/299559>,2020-02-18,crime:obs,"['<http://localhost/ROBO_A_TRANSEUNTE_SALIENDO_DEL_CAJERO_CON_VIOLENCIA>', 26.0, 'Masculino']",['<http://localhost/ROBO_A_CUENTAHABIENTE_SALIENDO_DEL_CAJERO_CON_VIOLENCIA>']
3507,3507,<http://localhost/265953>,2019-10-10,crime:obs,"['<http://localhost/ROBO_A_REPARTIDOR_CON_VIOLENCIA>', 'No especificado', 'No especificado']",['<http://localhost/ROBO_A_REPARTIDOR_CON_Y_SIN_VIOLENCIA>']
10403,10403,<http://localhost/710615>,2021-12-14,crime:obs,"['<http://localhost/ROBO_A_TRANSEUNTE_SALIENDO_DEL_CAJERO_CON_VIOLENCIA>', 30.0, 'Masculino']",['<http://localhost/ROBO_A_CUENTAHABIENTE_SALIENDO_DEL_CAJERO_CON_VIOLENCIA>']
11796,11796,<http://localhost/806496>,2022-05-08,crime:obs,"['<http://localhost/LESIONES_INTENCIONALES_POR_ARMA_DE_FUEGO>', 34.0, 'Masculino']",['<http://localhost/LESIONES_DOLOSAS_POR_DISPARO_DE_ARMA_DE_FUEGO>']
13990,13990,<http://localhost/99795>,2019-10-05,crime:obs,"['<http://localhost/ROBO_A_PASAJERO_A_BORDO_DE_PESERO_COLECTIVO_CON_VIOLENCIA>', 41.0, 'Masculino']",['<http://localhost/ROBO_A_PASAJERO_A_BORDO_DE_MICROBUS_CON_Y_SIN_VIOLENCIA>']
8099,8099,<http://localhost/551054>,2021-04-24,crime:obs,"['<http://localhost/HOMICIDIO_POR_ARMA_DE_FUEGO>', 26.0, 'Femenino']",['<http://localhost/HOMICIDIO_DOLOSO>']
10580,10580,<http://localhost/7203>,2019-05-29,crime:obs,"['<http://localhost/ROBO_A_NEGOCIO_CON_VIOLENCIA>', 'No especificado', 'No especificado']",['<http://localhost/ROBO_A_NEGOCIO_CON_VIOLENCIA>']
10508,10508,<http://localhost/716468>,2021-12-23,crime:obs,"['<http://localhost/PERDIDA_DE_LA_VIDA_POR_OTRAS_CAUSAS>', 'No especificado', 'Masculino']",['<http://localhost/HECHO_NO_DELICTIVO>']
10925,10925,<http://localhost/744246>,2022-02-01,crime:obs,"['<http://localhost/ROBO_A_TRANSEUNTE_SALIENDO_DEL_CAJERO_CON_VIOLENCIA>', 33.0, 'Masculino']",['<http://localhost/ROBO_A_CUENTAHABIENTE_SALIENDO_DEL_CAJERO_CON_VIOLENCIA>']
50,50,<http://localhost/103128>,2019-11-24,crime:obs,"['<http://localhost/ROBO_A_CASA_HABITACION_CON_VIOLENCIA>', 57.0, 'Femenino']",['<http://localhost/ROBO_A_CASA_HABITACIÓN_CON_VIOLENCIA>']
9536,9536,<http://localhost/65235>,2019-02-20,crime:obs,"['<http://localhost/ROBO_A_NEGOCIO_CON_VIOLENCIA>', 37.0, 'Masculino']",['<http://localhost/ROBO_A_NEGOCIO_CON_VIOLENCIA>']
8434,8434,<http://localhost/572156>,2021-05-20,crime:obs,"['<http://localhost/ROBO_DE_PLACA_DE_AUTOMOVIL>', 34.0, 'Masculino']",['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
2357,2357,<http://localhost/206694>,2019-11-14,crime:obs,"['<http://localhost/ROBO_A_CASA_HABITACION_CON_VIOLENCIA>', 'No especificado', 'Masculino']",['<http://localhost/ROBO_A_CASA_HABITACIÓN_CON_VIOLENCIA>']
13056,13056,<http://localhost/893433>,2022-09-06,crime:obs,"['<http://localhost/ROBO_A_NEGOCIO_CON_VIOLENCIA>', 'No especificado', 'No especificado']",['<http://localhost/ROBO_A_NEGOCIO_CON_VIOLENCIA>']
12264,12264,<http://localhost/839462>,2022-06-20,crime:obs,"['<http://localhost/ROBO_A_PASAJERO_A_BORDO_DE_PESERO_COLECTIVO_CON_VIOLENCIA>', 48.0, 'Masculino']",['<http://localhost/ROBO_A_PASAJERO_A_BORDO_DE_MICROBUS_CON_Y_SIN_VIOLENCIA>']
3022,3022,<http://localhost/241184>,2019-04-08,crime:obs,"['<http://localhost/LESIONES_INTENCIONALES_POR_ARMA_DE_FUEGO>', 63.0, 'Masculino']",['<http://localhost/LESIONES_DOLOSAS_POR_DISPARO_DE_ARMA_DE_FUEGO>']
7018,7018,<http://localhost/485052>,2021-01-10,crime:obs,"['<http://localhost/HOMICIDIO_POR_ARMA_DE_FUEGO>', 'No especificado', 'Masculino']",['<http://localhost/HOMICIDIO_DOLOSO>']
747,747,<http://localhost/130461>,2019-06-05,crime:obs,"['<http://localhost/LESIONES_INTENCIONALES_POR_ARMA_DE_FUEGO>', 'No especificado', 'Femenino']",['<http://localhost/LESIONES_DOLOSAS_POR_DISPARO_DE_ARMA_DE_FUEGO>']
2265,2265,<http://localhost/201513>,2019-12-16,crime:obs,"['<http://localhost/PERDIDA_DE_LA_VIDA_POR_PRECIPITACION>', 'No especificado', 'Masculino']",['<http://localhost/HECHO_NO_DELICTIVO>']
4562,4562,<http://localhost/328481>,2020-03-27,crime:obs,"['<http://localhost/PERDIDA_DE_LA_VIDA_POR_SUICIDIO>', 38.0, 'Masculino']",['<http://localhost/HECHO_NO_DELICTIVO>']
10663,10663,<http://localhost/72615>,2019-10-11,crime:obs,"['<http://localhost/DDH_REDES>', 50.0, 'Femenino']",['<http://localhost/HECHO_NO_DELICTIVO>']
9664,9664,<http://localhost/660943>,2021-10-02,crime:obs,"['<http://localhost/ROBO_A_TRANSEUNTE_A_BORDO_DE_TAXI_PÚBLICO_Y_PRIVADO_CON_VIOLENCIA>', 20.0, 'Masculino']",['<http://localhost/ROBO_A_PASAJERO_A_BORDO_DE_TAXI_CON_VIOLENCIA>']
4590,4590,<http://localhost/329954>,2020-03-30,crime:obs,"['<http://localhost/LESIONES_INTENCIONALES_POR_ARMA_DE_FUEGO>', 25.0, 'Masculino']",['<http://localhost/LESIONES_DOLOSAS_POR_DISPARO_DE_ARMA_DE_FUEGO>']
6113,6113,<http://localhost/42493>,2019-08-29,crime:obs,"['<http://localhost/ROBO_A_TRANSEUNTE_EN_VIA_PUBLICA_CON_VIOLENCIA>', 29.0, 'Femenino']",['<http://localhost/ROBO_A_TRANSEUNTE_EN_VÍA_PÚBLICA_CON_Y_SIN_VIOLENCIA>']
12837,12837,<http://localhost/878259>,2022-08-13,crime:obs,"['<http://localhost/ROBO_A_REPARTIDOR_CON_VIOLENCIA>', 'No especificado', 'No especificado']",['<http://localhost/ROBO_A_REPARTIDOR_CON_Y_SIN_VIOLENCIA>']
9181,9181,<http://localhost/627186>,2021-08-13,crime:obs,"['<http://localhost/HOMICIDIO_POR_ARMA_BLANCA>', 44.0, 'Masculino']",['<http://localhost/HOMICIDIO_DOLOSO>']
9293,9293,<http://localhost/63503>,2019-02-01,crime:obs,"['<http://localhost/ROBO_A_CASA_HABITACION_CON_VIOLENCIA>', 62.0, 'Femenino']",['<http://localhost/ROBO_A_CASA_HABITACIÓN_CON_VIOLENCIA>']
9642,9642,<http://localhost/65913>,2019-01-18,crime:obs,"['<http://localhost/PERDIDA_DE_LA_VIDA_POR_OTRAS_CAUSAS>', 'No especificado', 'Masculino']",['<http://localhost/HECHO_NO_DELICTIVO>']
7052,7052,<http://localhost/486924>,2020-01-14,crime:obs,"['<http://localhost/DAÑO_EN_PROPIEDAD_AJENA_CULPOSA_POR_TRÁNSITO_VEHICULAR_A_AUTOMOVIL>', 'No especificado', 'Masculino']",['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
11643,11643,<http://localhost/795246>,2022-04-21,crime:obs,"['<http://localhost/ROBO_A_TRANSEUNTE_SALIENDO_DEL_BANCO_CON_VIOLENCIA>', 19.0, 'Femenino']",['<http://localhost/ROBO_A_CUENTAHABIENTE_SALIENDO_DEL_CAJERO_CON_VIOLENCIA>']
8460,8460,<http://localhost/57437>,2019-05-15,crime:obs,"['<http://localhost/ROBO_A_PASAJERO_A_BORDO_DE_PESERO_COLECTIVO_CON_VIOLENCIA>', 30.0, 'Femenino']",['<http://localhost/ROBO_A_PASAJERO_A_BORDO_DE_MICROBUS_CON_Y_SIN_VIOLENCIA>']
3308,3308,<http://localhost/255820>,2019-08-27,crime:obs,"['<http://localhost/ROBO_A_TRANSEUNTE_SALIENDO_DEL_BANCO_CON_VIOLENCIA>', 45.0, 'Masculino']",['<http://localhost/ROBO_A_CUENTAHABIENTE_SALIENDO_DEL_CAJERO_CON_VIOLENCIA>']
9222,9222,<http://localhost/629904>,2021-08-17,crime:obs,"['<http://localhost/ROBO_A_TRANSEUNTE_A_BORDO_DE_TAXI_PÚBLICO_Y_PRIVADO_CON_VIOLENCIA>', 28.0, 'Femenino']",['<http://localhost/ROBO_A_PASAJERO_A_BORDO_DE_TAXI_CON_VIOLENCIA>']
10991,10991,<http://localhost/749376>,2022-02-16,crime:obs,"['<http://localhost/ROBO_A_TRANSEUNTE_EN_VIA_PUBLICA_CON_VIOLENCIA>', 31.0, 'Masculino']",['<http://localhost/ROBO_A_TRANSEUNTE_EN_VÍA_PÚBLICA_CON_Y_SIN_VIOLENCIA>']
2712,2712,<http://localhost/224619>,2019-07-28,crime:obs,"['<http://localhost/DESOBEDIENCIA_Y_RESISTENCIA_DE_PARTICULARES>', 'No especificado', 'No especificado']",['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
4648,4648,<http://localhost/332615>,2020-04-04,crime:obs,"['<http://localhost/ROBO_A_TRANSEUNTE_EN_VIA_PUBLICA_CON_VIOLENCIA>', 15.0, 'Masculino']",['<http://localhost/ROBO_A_TRANSEUNTE_EN_VÍA_PÚBLICA_CON_Y_SIN_VIOLENCIA>']
10170,10170,<http://localhost/693993>,2021-11-19,crime:obs,"['<http://localhost/ROBO_A_CASA_HABITACION_CON_VIOLENCIA>', 46.0, 'Masculino']",['<http://localhost/ROBO_A_CASA_HABITACIÓN_CON_VIOLENCIA>']
1917,1917,<http://localhost/185735>,2019-05-06,crime:obs,"['<http://localhost/ROBO_A_TRANSEUNTE_SALIENDO_DEL_BANCO_CON_VIOLENCIA>', 32.0, 'Masculino']",['<http://localhost/ROBO_A_CUENTAHABIENTE_SALIENDO_DEL_CAJERO_CON_VIOLENCIA>']
1279,1279,<http://localhost/156071>,2019-07-11,crime:obs,"['<http://localhost/ROBO_A_TRANSEUNTE_SALIENDO_DEL_CAJERO_CON_VIOLENCIA>', 'No especificado', 'Femenino']",['<http://localhost/ROBO_A_CUENTAHABIENTE_SALIENDO_DEL_CAJERO_CON_VIOLENCIA>']
1271,1271,<http://localhost/155611>,2019-09-09,crime:obs,"['<http://localhost/ROBO_A_PASAJERO_A_BORDO_DE_PESERO_COLECTIVO_CON_VIOLENCIA>', 30.0, 'Masculino']",['<http://localhost/ROBO_A_PASAJERO_A_BORDO_DE_MICROBUS_CON_Y_SIN_VIOLENCIA>']
6556,6556,<http://localhost/456313>,2020-11-20,crime:obs,"['<http://localhost/ROBO_A_PASAJERO_A_BORDO_DE_METRO_SIN_VIOLENCIA>', 26.0, 'Femenino']",['<http://localhost/ROBO_A_PASAJERO_A_BORDO_DEL_METRO_CON_Y_SIN_VIOLENCIA>']
8812,8812,<http://localhost/599649>,2021-07-02,crime:obs,"['<http://localhost/LESIONES_INTENCIONALES_POR_ARMA_DE_FUEGO>', 26.0, 'Masculino']",['<http://localhost/LESIONES_DOLOSAS_POR_DISPARO_DE_ARMA_DE_FUEGO>']
8325,8325,<http://localhost/564761>,2021-05-13,crime:obs,"['<http://localhost/VIOLACION_EQUIPARADA>', 9.0, 'Femenino']",['<http://localhost/VIOLACIÓN>']
2986,2986,<http://localhost/238918>,2019-09-12,crime:obs,"['<http://localhost/LESIONES_INTENCIONALES_POR_ARMA_DE_FUEGO>', 23.0, 'Masculino']",['<http://localhost/LESIONES_DOLOSAS_POR_DISPARO_DE_ARMA_DE_FUEGO>']
8429,8429,<http://localhost/57176>,2019-03-13,crime:obs,"['<http://localhost/ROBO_A_CASA_HABITACION_CON_VIOLENCIA>', 33.0, 'Masculino']",['<http://localhost/ROBO_A_CASA_HABITACIÓN_CON_VIOLENCIA>']
3220,3220,<http://localhost/250399>,2019-02-03,crime:obs,"['<http://localhost/ROBO_A_NEGOCIO_CON_VIOLENCIA>', 'No especificado', 'No especificado']",['<http://localhost/ROBO_A_NEGOCIO_CON_VIOLENCIA>']
1824,1824,<http://localhost/182097>,2019-06-05,crime:obs,"['<http://localhost/ROBO_A_REPARTIDOR_CON_VIOLENCIA>', 'No especificado', 'No especificado']",['<http://localhost/ROBO_A_REPARTIDOR_CON_Y_SIN_VIOLENCIA>']
2526,2526,<http://localhost/215351>,2019-06-18,crime:obs,"['<http://localhost/ROBO_A_REPARTIDOR_CON_VIOLENCIA>', 'No especificado', 'No especificado']",['<http://localhost/ROBO_A_REPARTIDOR_CON_Y_SIN_VIOLENCIA>']
12866,12866,<http://localhost/88002>,2019-12-05,crime:obs,"['<http://localhost/ROBO_A_CASA_HABITACION_CON_VIOLENCIA>', 46.0, 'Femenino']",['<http://localhost/ROBO_A_CASA_HABITACIÓN_CON_VIOLENCIA>']
6850,6850,<http://localhost/474096>,2020-12-17,crime:obs,"['<http://localhost/ROBO_A_TRANSEUNTE_EN_VIA_PUBLICA_CON_VIOLENCIA>', 50.0, 'Femenino']",['<http://localhost/ROBO_A_TRANSEUNTE_EN_VÍA_PÚBLICA_CON_Y_SIN_VIOLENCIA>']
6534,6534,<http://localhost/454842>,2020-11-18,crime:obs,"['<http://localhost/ROBO_A_REPARTIDOR_Y_VEHICULO_CON_VIOLENCIA>', 'No especificado', 'No especificado']",['<http://localhost/ROBO_A_REPARTIDOR_CON_Y_SIN_VIOLENCIA>']
9731,9731,<http://localhost/665370>,2021-10-09,crime:obs,"['<http://localhost/ROBO_A_TRANSEUNTE_A_BORDO_DE_TAXI_PÚBLICO_Y_PRIVADO_CON_VIOLENCIA>', 52.0, 'Masculino']",['<http://localhost/ROBO_A_PASAJERO_A_BORDO_DE_TAXI_CON_VIOLENCIA>']
5803,5803,<http://localhost/404299>,2020-08-30,crime:obs,"['<http://localhost/ROBO_A_TRANSEUNTE_EN_VIA_PUBLICA_CON_VIOLENCIA>', 30.0, 'Masculino']",['<http://localhost/ROBO_A_TRANSEUNTE_EN_VÍA_PÚBLICA_CON_Y_SIN_VIOLENCIA>']
7735,7735,<http://localhost/527900>,2021-03-20,crime:obs,"['<http://localhost/ROBO_A_TRANSEUNTE_A_BORDO_DE_TAXI_PÚBLICO_Y_PRIVADO_CON_VIOLENCIA>', 29.0, 'Masculino']",['<http://localhost/ROBO_A_PASAJERO_A_BORDO_DE_TAXI_CON_VIOLENCIA>']
12068,12068,<http://localhost/825442>,2022-06-01,crime:obs,"['<http://localhost/ROBO_A_TRANSEUNTE_A_BORDO_DE_TAXI_PÚBLICO_Y_PRIVADO_CON_VIOLENCIA>', 27.0, 'Masculino']",['<http://localhost/ROBO_A_PASAJERO_A_BORDO_DE_TAXI_CON_VIOLENCIA>']
262,262,<http://localhost/111018>,2019-02-05,crime:obs,"['<http://localhost/ROBO_A_CASA_HABITACION_CON_VIOLENCIA>', 18.0, 'Femenino']",['<http://localhost/ROBO_A_CASA_HABITACIÓN_CON_VIOLENCIA>']
4811,4811,<http://localhost/342842>,2020-04-29,crime:obs,"['<http://localhost/NARCOMENUDEO_POSESIÓN_CON_FINES_DE_VENTA,_COMERCIO_Y_SUMINISTRO>', 'No especificado', 'No especificado']",['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
6240,6240,<http://localhost/435823>,2020-10-19,crime:obs,"['<http://localhost/HOMICIDIO_POR_ARMA_BLANCA>', 31.0, 'Masculino']",['<http://localhost/HOMICIDIO_DOLOSO>']
12452,12452,<http://localhost/851711>,2022-07-09,crime:obs,"['<http://localhost/ROBO_A_CASA_HABITACION_CON_VIOLENCIA>', 51.0, 'Masculino']",['<http://localhost/ROBO_A_CASA_HABITACIÓN_CON_VIOLENCIA>']
8415,8415,<http://localhost/57061>,2019-04-16,crime:obs,"['<http://localhost/VIOLENCIA_FAMILIAR>', 39.0, 'Femenino']",['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
2652,2652,<http://localhost/22124>,2019-01-23,crime:obs,"['<http://localhost/ROBO_A_TRANSEUNTE_A_BORDO_DE_TAXI_PÚBLICO_Y_PRIVADO_CON_VIOLENCIA>', 33.0, 'Masculino']",['<http://localhost/ROBO_A_PASAJERO_A_BORDO_DE_TAXI_CON_VIOLENCIA>']
4533,4533,<http://localhost/326636>,2020-03-24,crime:obs,"['<http://localhost/ROBO_A_CASA_HABITACION_CON_VIOLENCIA>', 'No especificado', 'Masculino']",['<http://localhost/ROBO_A_CASA_HABITACIÓN_CON_VIOLENCIA>']
11239,11239,<http://localhost/766907>,2022-03-12,crime:obs,"['<http://localhost/HOMICIDIO_POR_ARMA_DE_FUEGO>', 20.0, 'Masculino']",['<http://localhost/HOMICIDIO_DOLOSO>']
4341,4341,<http://localhost/314561>,2013-10-18,crime:obs,"['<http://localhost/VIOLACION_EQUIPARADA>', 16.0, 'Femenino']",['<http://localhost/VIOLACIÓN>']
11677,11677,<http://localhost/797330>,2022-04-25,crime:obs,"['<http://localhost/ROBO_A_REPARTIDOR_SIN_VIOLENCIA>', 'No especificado', 'No especificado']",['<http://localhost/ROBO_A_REPARTIDOR_CON_Y_SIN_VIOLENCIA>']
7646,7646,<http://localhost/521081>,2021-02-01,crime:obs,"['<http://localhost/ROBO_A_CASA_HABITACION_Y_VEHICULO_CON_VIOLENCIA>', 'No especificado', 'Femenino']",['<http://localhost/ROBO_A_CASA_HABITACIÓN_CON_VIOLENCIA>']
5619,5619,<http://localhost/392777>,2020-08-08,crime:obs,"['<http://localhost/ROBO_A_PASAJERO_A_BORDO_DE_PESERO_COLECTIVO_CON_VIOLENCIA>', 'No especificado', 'No especificado']",['<http://localhost/ROBO_A_PASAJERO_A_BORDO_DE_MICROBUS_CON_Y_SIN_VIOLENCIA>']
2666,2666,<http://localhost/222110>,2019-07-16,crime:obs,"['<http://localhost/ROBO_A_PASAJERO_A_BORDO_DE_METRO_CON_VIOLENCIA>', 39.0, 'Masculino']",['<http://localhost/ROBO_A_PASAJERO_A_BORDO_DEL_METRO_CON_Y_SIN_VIOLENCIA>']
13069,13069,<http://localhost/894258>,2022-09-06,crime:obs,"['<http://localhost/ROBO_DE_ACCESORIOS_DE_AUTO>', 32.0, 'Masculino']",['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
2931,2931,<http://localhost/236039>,2019-08-23,crime:obs,"['<http://localhost/ROBO_A_NEGOCIO_CON_VIOLENCIA>', 'No especificado', 'No especificado']",['<http://localhost/ROBO_A_NEGOCIO_CON_VIOLENCIA>']
13080,13080,<http://localhost/894964>,2022-09-08,crime:obs,"['<http://localhost/ROBO_A_NEGOCIO_CON_VIOLENCIA>', 'No especificado', 'No especificado']",['<http://localhost/ROBO_A_NEGOCIO_CON_VIOLENCIA>']
2080,2080,<http://localhost/192140>,2019-04-19,crime:obs,"['<http://localhost/DAÑO_EN_PROPIEDAD_AJENA_INTENCIONAL_A_AUTOMOVIL>', 44.0, 'Femenino']",['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
8372,8372,<http://localhost/567841>,2021-05-14,crime:obs,"['<http://localhost/ROBO_A_PASAJERO_A_BORDO_DE_METRO_SIN_VIOLENCIA>', 42.0, 'Femenino']",['<http://localhost/ROBO_A_PASAJERO_A_BORDO_DEL_METRO_CON_Y_SIN_VIOLENCIA>']
13474,13474,<http://localhost/920899>,2022-10-15,crime:obs,"['<http://localhost/ROBO_A_PASAJERO_A_BORDO_DE_PESERO_COLECTIVO_CON_VIOLENCIA>', 29.0, 'Masculino']",['<http://localhost/ROBO_A_PASAJERO_A_BORDO_DE_MICROBUS_CON_Y_SIN_VIOLENCIA>']
6087,6087,<http://localhost/423837>,2020-09-26,crime:obs,"['<http://localhost/VIOLACION>', 15.0, 'Femenino']",['<http://localhost/VIOLACIÓN>']
8042,8042,<http://localhost/54749>,2019-04-06,crime:obs,"['<http://localhost/ROBO_A_PASAJERO_A_BORDO_DE_METRO_SIN_VIOLENCIA>', 25.0, 'Femenino']",['<http://localhost/ROBO_A_PASAJERO_A_BORDO_DEL_METRO_CON_Y_SIN_VIOLENCIA>']
5099,5099,<http://localhost/358448>,2020-06-07,crime:obs,"['<http://localhost/ROBO_DE_MOTOCICLETA_SIN_VIOLENCIA>', 25.0, 'Masculino']",['<http://localhost/ROBO_DE_VEHÍCULO_CON_Y_SIN_VIOLENCIA>']
7122,7122,<http://localhost/491218>,2020-11-06,crime:obs,"['<http://localhost/VIOLACION>', 12.0, 'Femenino']",['<http://localhost/VIOLACIÓN>']
476,476,<http://localhost/119654>,2019-05-03,crime:obs,"['<http://localhost/ROBO_A_TRANSEUNTE_SALIENDO_DEL_BANCO_CON_VIOLENCIA>', 36.0, 'Femenino']",['<http://localhost/ROBO_A_CUENTAHABIENTE_SALIENDO_DEL_CAJERO_CON_VIOLENCIA>']
11963,11963,<http://localhost/818348>,2022-05-24,crime:obs,"['<http://localhost/ROBO_A_NEGOCIO_CON_VIOLENCIA>', 40.0, 'Femenino']",['<http://localhost/ROBO_A_NEGOCIO_CON_VIOLENCIA>']
1297,1297,<http://localhost/156814>,2019-07-04,crime:obs,"['<http://localhost/TENTATIVA_DE_EXTORSION>', 46.0, 'Masculino']",['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
4156,4156,<http://localhost/303632>,2019-12-20,crime:obs,"['<http://localhost/VIOLACION_EQUIPARADA>', 5.0, 'Masculino']",['<http://localhost/VIOLACIÓN>']
12511,12511,<http://localhost/855821>,2022-06-01,crime:obs,"['<http://localhost/ROBO_A_TRANSEUNTE_EN_VIA_PUBLICA_CON_VIOLENCIA>', 'No especificado', 'Femenino']",['<http://localhost/ROBO_A_TRANSEUNTE_EN_VÍA_PÚBLICA_CON_Y_SIN_VIOLENCIA>']
1435,1435,<http://localhost/162767>,2019-09-21,crime:obs,"['<http://localhost/LESIONES_INTENCIONALES_POR_ARMA_DE_FUEGO>', 21.0, 'Masculino']",['<http://localhost/LESIONES_DOLOSAS_POR_DISPARO_DE_ARMA_DE_FUEGO>']
8822,8822,<http://localhost/600077>,2021-07-03,crime:obs,"['<http://localhost/ROBO_A_CASA_HABITACION_CON_VIOLENCIA>', 28.0, 'Femenino']",['<http://localhost/ROBO_A_CASA_HABITACIÓN_CON_VIOLENCIA>']
10760,10760,<http://localhost/733095>,2020-12-23,crime:obs,"['<http://localhost/VIOLACION_EQUIPARADA>', 17.0, 'Femenino']",['<http://localhost/VIOLACIÓN>']
11020,11020,<http://localhost/75168>,2019-12-28,crime:obs,"['<http://localhost/ROBO_A_TRANSEUNTE_A_BORDO_DE_TAXI_PÚBLICO_Y_PRIVADO_CON_VIOLENCIA>', 24.0, 'Masculino']",['<http://localhost/ROBO_A_PASAJERO_A_BORDO_DE_TAXI_CON_VIOLENCIA>']
13456,13456,<http://localhost/919805>,2022-10-14,crime:obs,"['<http://localhost/ROBO_A_PASAJERO_A_BORDO_DE_PESERO_COLECTIVO_SIN_VIOLENCIA>', 25.0, 'Femenino']",['<http://localhost/ROBO_A_PASAJERO_A_BORDO_DE_MICROBUS_CON_Y_SIN_VIOLENCIA>']
299,299,<http://localhost/112759>,2019-02-05,crime:obs,"['<http://localhost/ROBO_A_REPARTIDOR_CON_VIOLENCIA>', 'No especificado', 'No especificado']",['<http://localhost/ROBO_A_REPARTIDOR_CON_Y_SIN_VIOLENCIA>']
11929,11929,<http://localhost/816435>,2022-05-20,crime:obs,"['<http://localhost/ROBO_A_PASAJERO_A_BORDO_DE_PESERO_COLECTIVO_CON_VIOLENCIA>', 25.0, 'Masculino']",['<http://localhost/ROBO_A_PASAJERO_A_BORDO_DE_MICROBUS_CON_Y_SIN_VIOLENCIA>']
11060,11060,<http://localhost/75422>,2019-12-30,crime:obs,"['<http://localhost/LESIONES_INTENCIONALES_POR_ARMA_DE_FUEGO>', 20.0, 'Masculino']",['<http://localhost/LESIONES_DOLOSAS_POR_DISPARO_DE_ARMA_DE_FUEGO>']
12906,12906,<http://localhost/882764>,2022-08-22,crime:obs,"['<http://localhost/LESIONES_INTENCIONALES_POR_ARMA_DE_FUEGO>', 37.0, 'Masculino']",['<http://localhost/LESIONES_DOLOSAS_POR_DISPARO_DE_ARMA_DE_FUEGO>']
12543,12543,<http://localhost/858265>,2022-07-19,crime:obs,"['<http://localhost/ROBO_A_NEGOCIO_CON_VIOLENCIA>', 'No especificado', 'No especificado']",['<http://localhost/ROBO_A_NEGOCIO_CON_VIOLENCIA>']
