,Unnamed: 0,uri,definition,type,atributo,labels
1987,3932,<http://localhost/125736>,2016-10-10 13:00:00,crime:Denuncia,<http://localhost/FRAUDE>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
1769,3496,<http://localhost/123086>,2016-12-30 20:00:00,crime:Denuncia,<http://localhost/ABUSO_DE_CONFIANZA>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
937,1870,<http://localhost/112499>,2016-11-09 14:50:00,crime:Denuncia,<http://localhost/FRAUDE>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
5758,11336,<http://localhost/43503>,2016-12-03 21:30:00,crime:Denuncia,<http://localhost/VIOLENCIA_FAMILIAR>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
5814,11448,<http://localhost/44233>,2016-06-20 10:00:00,crime:Denuncia,<http://localhost/ABUSO_SEXUAL>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
3766,7418,<http://localhost/18503>,2016-06-30 01:30:00,crime:Denuncia,<http://localhost/AMENAZAS>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
2403,4736,<http://localhost/131079>,2016-04-07 09:00:00,crime:Denuncia,<http://localhost/VIOLENCIA_FAMILIAR>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
3681,7248,<http://localhost/17541>,2016-01-28 12:00:00,crime:Denuncia,<http://localhost/ABUSO_DE_CONFIANZA>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
3481,6848,<http://localhost/14894>,2016-08-02 07:00:00,crime:Denuncia,<http://localhost/ROBO_DE_OBJETOS>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
371,742,<http://localhost/105049>,2016-05-28 21:45:00,crime:Denuncia,<http://localhost/VIOLENCIA_FAMILIAR>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
3469,6824,<http://localhost/14697>,2016-07-07 09:30:00,crime:Denuncia,<http://localhost/ROBO_DE_ACCESORIOS_DE_AUTO>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
76,152,<http://localhost/10102>,2016-10-03 17:30:00,crime:Denuncia,<http://localhost/AMENAZAS>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
2363,4656,<http://localhost/130646>,2016-11-03 21:00:00,crime:Denuncia,<http://localhost/VIOLENCIA_FAMILIAR>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
5233,10308,<http://localhost/36566>,2016-09-05 17:08:00,crime:Denuncia,<http://localhost/ROBO_A_NEGOCIO_SIN_VIOLENCIA>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
325,650,<http://localhost/104265>,2016-03-01 10:00:00,crime:Denuncia,<http://localhost/VIOLENCIA_FAMILIAR>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
7566,14924,<http://localhost/66826>,2016-12-24 10:00:00,crime:Denuncia,<http://localhost/ABUSO_DE_CONFIANZA>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
8325,16394,<http://localhost/76605>,2016-05-30 10:00:00,crime:Denuncia,<http://localhost/ROBO_DE_OBJETOS_DEL_INTERIOR_DE_UN_VEHICULO>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
7600,14992,<http://localhost/67213>,2016-09-23 01:30:00,crime:Denuncia,<http://localhost/AMENAZAS>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
9180,18090,<http://localhost/87664>,2016-06-02 22:30:00,crime:Denuncia,<http://localhost/AMENAZAS>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
9746,19146,<http://localhost/94599>,2016-02-27 17:50:00,crime:Denuncia,<http://localhost/ROBO_A_NEGOCIO_SIN_VIOLENCIA>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
5662,11144,<http://localhost/4215>,2016-09-16 22:00:00,crime:Denuncia,<http://localhost/ROBO_A_NEGOCIO_SIN_VIOLENCIA>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
6259,12338,<http://localhost/4991>,2016-03-15 21:50:00,crime:Denuncia,<http://localhost/ROBO_A_PASAJERO_/_CONDUCTOR_DE_VEHICULO_CON_VIOLENCIA>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
2163,4270,<http://localhost/128045>,2016-07-12 01:30:00,crime:Denuncia,<http://localhost/ROBO_A_TRANSEUNTE_DE_CELULAR_SIN_VIOLENCIA>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
8456,16656,<http://localhost/78339>,2016-09-20 20:00:00,crime:Denuncia,<http://localhost/VIOLENCIA_FAMILIAR>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
524,1048,<http://localhost/106921>,2016-10-01 17:30:00,crime:Denuncia,<http://localhost/VIOLENCIA_FAMILIAR>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
2106,4160,<http://localhost/127346>,2016-07-09 19:50:00,crime:Denuncia,<http://localhost/ROBO_A_NEGOCIO_SIN_VIOLENCIA>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
4946,9754,<http://localhost/33106>,2016-09-11 14:30:00,crime:Denuncia,<http://localhost/DESPOJO>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
4966,9794,<http://localhost/33317>,2016-02-06 14:00:00,crime:Denuncia,<http://localhost/FALSIFICACION_DE_TITULOS_AL_PORTADOR_Y_DOCUMENTOS_DE_CREDITO_PUBLICO>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
6688,13168,<http://localhost/55785>,2016-02-26 09:28:00,crime:Denuncia,<http://localhost/ROBO_A_NEGOCIO_SIN_VIOLENCIA>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
2273,4476,<http://localhost/129428>,2016-10-21 21:00:00,crime:Denuncia,<http://localhost/ROBO_DE_OBJETOS>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
6011,11842,<http://localhost/46683>,2016-12-05 12:00:00,crime:Denuncia,<http://localhost/DENUNCIA_DE_HECHOS>,['<http://localhost/HECHO_NO_DELICTIVO>']
4053,7992,<http://localhost/22230>,2016-08-11 16:00:00,crime:Denuncia,<http://localhost/FRAUDE>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
3156,6222,<http://localhost/140379>,2016-03-16 18:00:00,crime:Denuncia,<http://localhost/DENUNCIA_DE_HECHOS>,['<http://localhost/HECHO_NO_DELICTIVO>']
8019,15782,<http://localhost/72644>,2016-03-08 16:25:00,crime:Denuncia,<http://localhost/ROBO_A_NEGOCIO_SIN_VIOLENCIA>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
3712,7310,<http://localhost/17900>,2016-09-07 07:21:00,crime:Denuncia,<http://localhost/AMENAZAS>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
6320,12460,<http://localhost/50506>,2016-10-31 18:00:00,crime:Denuncia,<http://localhost/FRAUDE>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
1190,2352,<http://localhost/115473>,2016-12-17 10:00:00,crime:Denuncia,<http://localhost/ROBO_A_TRANSEUNTE_EN_VIA_PUBLICA_CON_VIOLENCIA>,['<http://localhost/ROBO_A_TRANSEUNTE_EN_VÍA_PÚBLICA_CON_Y_SIN_VIOLENCIA>']
7715,15222,<http://localhost/68805>,2016-04-28 00:00:00,crime:Denuncia,<http://localhost/DENUNCIA_DE_HECHOS>,['<http://localhost/HECHO_NO_DELICTIVO>']
8502,16748,<http://localhost/7895>,2016-01-27 08:45:00,crime:Denuncia,<http://localhost/ROBO_DE_VEHICULO_DE_SERVICIO_PARTICULAR_SIN_VIOLENCIA>,['<http://localhost/ROBO_DE_VEHÍCULO_CON_Y_SIN_VIOLENCIA>']
2541,5012,<http://localhost/132859>,2016-11-19 00:30:00,crime:Denuncia,<http://localhost/DAÑO_EN_PROPIEDAD_AJENA_CULPOSA_POR_TRÁNSITO_VEHICULAR_A_AUTOMOVIL>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
9915,19484,<http://localhost/96699>,2016-02-04 11:40:00,crime:Denuncia,<http://localhost/ROBO_A_PASAJERO_/_CONDUCTOR_DE_VEHICULO_CON_VIOLENCIA>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
6819,13430,<http://localhost/57490>,2016-10-19 13:43:00,crime:Denuncia,<http://localhost/ROBO_A_PASAJERO_A_BORDO_DE_METRO_SIN_VIOLENCIA>,['<http://localhost/ROBO_A_PASAJERO_A_BORDO_DEL_METRO_CON_Y_SIN_VIOLENCIA>']
2850,5610,<http://localhost/136357>,2016-11-12 08:30:00,crime:Denuncia,<http://localhost/ROBO_A_TRANSEUNTE_DE_CELULAR_CON_VIOLENCIA>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
1777,3512,<http://localhost/123278>,2016-07-01 19:23:00,crime:Denuncia,<http://localhost/ABUSO_SEXUAL>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
7457,14706,<http://localhost/65287>,2016-09-06 22:00:00,crime:Denuncia,<http://localhost/VIOLENCIA_FAMILIAR>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
9050,17830,<http://localhost/85966>,2016-08-07 14:00:00,crime:Denuncia,<http://localhost/VIOLENCIA_FAMILIAR>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
384,768,<http://localhost/105182>,2016-05-16 00:00:00,crime:Denuncia,<http://localhost/VIOLENCIA_FAMILIAR>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
2579,5088,<http://localhost/133186>,2016-10-27 02:45:00,crime:Denuncia,<http://localhost/DENUNCIA_DE_HECHOS>,['<http://localhost/HECHO_NO_DELICTIVO>']
2224,4384,<http://localhost/128784>,2016-01-30 05:20:00,crime:Denuncia,<http://localhost/ROBO_DE_OBJETOS>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
6120,12060,<http://localhost/47951>,2016-11-27 20:00:00,crime:Denuncia,<http://localhost/DENUNCIA_DE_HECHOS>,['<http://localhost/HECHO_NO_DELICTIVO>']
7766,15324,<http://localhost/69491>,2016-04-25 17:00:00,crime:Denuncia,<http://localhost/DESPOJO>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
7701,15194,<http://localhost/68598>,2016-11-08 19:30:00,crime:Denuncia,<http://localhost/DENUNCIA_DE_HECHOS>,['<http://localhost/HECHO_NO_DELICTIVO>']
8302,16348,<http://localhost/76299>,2016-12-05 23:10:00,crime:Denuncia,<http://localhost/ROBO_DE_OBJETOS>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
9761,19176,<http://localhost/94779>,2016-10-24 11:53:00,crime:Denuncia,<http://localhost/ROBO_A_NEGOCIO_SIN_VIOLENCIA>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
5685,11190,<http://localhost/42526>,2016-09-11 13:15:00,crime:Denuncia,<http://localhost/ROBO_A_NEGOCIO_SIN_VIOLENCIA>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
5602,11024,<http://localhost/41233>,2016-03-20 17:30:00,crime:Denuncia,<http://localhost/VIOLENCIA_FAMILIAR>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
5453,10732,<http://localhost/39292>,2016-02-12 10:00:00,crime:Denuncia,<http://localhost/ROBO_DE_OBJETOS_DEL_INTERIOR_DE_UN_VEHICULO>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
4683,9228,<http://localhost/29884>,2016-07-27 09:10:00,crime:Denuncia,<http://localhost/USURPACIÓN_DE_IDENTIDAD>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
6411,12642,<http://localhost/51666>,2016-05-20 10:00:00,crime:Denuncia,<http://localhost/FRAUDE>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
2840,5590,<http://localhost/136272>,2016-05-23 15:40:00,crime:Denuncia,<http://localhost/ROBO_A_TRANSEUNTE_DE_CELULAR_CON_VIOLENCIA>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
7735,15262,<http://localhost/69029>,2016-06-10 14:45:00,crime:Denuncia,<http://localhost/DENUNCIA_DE_HECHOS>,['<http://localhost/HECHO_NO_DELICTIVO>']
9143,18016,<http://localhost/87252>,2016-12-17 01:00:00,crime:Denuncia,<http://localhost/AMENAZAS>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
5789,11398,<http://localhost/43966>,2016-11-06 12:00:00,crime:Denuncia,<http://localhost/ABUSO_DE_CONFIANZA>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
4726,9314,<http://localhost/30443>,2016-06-06 21:00:00,crime:Denuncia,<http://localhost/VIOLENCIA_FAMILIAR>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
4013,7912,<http://localhost/2170>,2016-04-28 16:23:00,crime:Denuncia,<http://localhost/DESPOJO>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
7145,14082,<http://localhost/61461>,2016-09-10 11:59:00,crime:Denuncia,<http://localhost/ROBO_DE_OBJETOS>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
5916,11652,<http://localhost/45449>,2016-01-17 00:00:00,crime:Denuncia,<http://localhost/AMENAZAS>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
8453,16650,<http://localhost/78297>,2016-08-27 22:30:00,crime:Denuncia,<http://localhost/VIOLENCIA_FAMILIAR>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
3492,6870,<http://localhost/15028>,2016-11-03 11:15:00,crime:Denuncia,<http://localhost/ROBO_DE_OBJETOS>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
1986,3930,<http://localhost/125730>,2016-12-08 12:30:00,crime:Denuncia,<http://localhost/FRAUDE>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
2365,4660,<http://localhost/130650>,2016-12-18 10:00:00,crime:Denuncia,<http://localhost/VIOLENCIA_FAMILIAR>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
2185,4314,<http://localhost/128358>,2016-10-27 03:57:00,crime:Denuncia,<http://localhost/ROBO_DE_ACCESORIOS_DE_AUTO>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
8056,15856,<http://localhost/73103>,2016-11-21 16:00:00,crime:Denuncia,<http://localhost/ROBO_A_NEGOCIO_SIN_VIOLENCIA>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
815,1626,<http://localhost/110659>,2016-02-22 09:45:00,crime:Denuncia,<http://localhost/DAÑO_EN_PROPIEDAD_AJENA_CULPOSA_POR_TRÁNSITO_VEHICULAR_A_AUTOMOVIL>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
2375,4680,<http://localhost/130725>,2016-12-11 13:00:00,crime:Denuncia,<http://localhost/VIOLENCIA_FAMILIAR>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
8976,17682,<http://localhost/85045>,2016-12-14 15:00:00,crime:Denuncia,<http://localhost/VIOLENCIA_FAMILIAR>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
3306,6498,<http://localhost/142145>,2016-11-22 16:30:00,crime:Denuncia,<http://localhost/ROBO_A_TRANSEUNTE_EN_VIA_PUBLICA_CON_VIOLENCIA>,['<http://localhost/ROBO_A_TRANSEUNTE_EN_VÍA_PÚBLICA_CON_Y_SIN_VIOLENCIA>']
6739,13270,<http://localhost/56469>,2016-07-04 17:58:00,crime:Denuncia,<http://localhost/ROBO_A_NEGOCIO_SIN_VIOLENCIA>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
4325,8512,<http://localhost/25416>,2016-11-30 22:00:00,crime:Denuncia,<http://localhost/ROBO_A_PASAJERO_A_BORDO_DE_METRO_SIN_VIOLENCIA>,['<http://localhost/ROBO_A_PASAJERO_A_BORDO_DEL_METRO_CON_Y_SIN_VIOLENCIA>']
9414,18558,<http://localhost/90852>,2016-02-04 10:31:00,crime:Denuncia,<http://localhost/DESPOJO>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
5627,11074,<http://localhost/4161>,2016-08-27 16:10:00,crime:Denuncia,<http://localhost/ROBO_A_NEGOCIO_SIN_VIOLENCIA>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
1467,2906,<http://localhost/118943>,2016-05-14 00:30:00,crime:Denuncia,<http://localhost/VIOLENCIA_FAMILIAR>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
3623,7132,<http://localhost/16784>,2016-09-26 12:00:00,crime:Denuncia,<http://localhost/VIOLENCIA_FAMILIAR>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
6035,11890,<http://localhost/47048>,2016-12-08 22:00:00,crime:Denuncia,<http://localhost/DENUNCIA_DE_HECHOS>,['<http://localhost/HECHO_NO_DELICTIVO>']
5820,11460,<http://localhost/44303>,2016-12-26 17:00:00,crime:Denuncia,<http://localhost/ABUSO_SEXUAL>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
7948,15688,<http://localhost/71952>,2016-08-14 23:00:00,crime:Denuncia,<http://localhost/ROBO_A_CASA_HABITACION_SIN_VIOLENCIA>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
1548,3068,<http://localhost/119981>,2016-07-26 17:30:00,crime:Denuncia,<http://localhost/VIOLENCIA_FAMILIAR>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
3484,6854,<http://localhost/14951>,2016-09-26 09:10:00,crime:Denuncia,<http://localhost/ROBO_DE_OBJETOS>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
514,1028,<http://localhost/106852>,2016-02-06 12:00:00,crime:Denuncia,<http://localhost/VIOLENCIA_FAMILIAR>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
1990,3938,<http://localhost/125783>,2016-11-03 12:00:00,crime:Denuncia,<http://localhost/FRAUDE>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
7723,15238,<http://localhost/68900>,2016-04-12 18:00:00,crime:Denuncia,<http://localhost/DENUNCIA_DE_HECHOS>,['<http://localhost/HECHO_NO_DELICTIVO>']
580,1160,<http://localhost/107650>,2016-11-02 04:00:00,crime:Denuncia,<http://localhost/DAÑO_EN_PROPIEDAD_AJENA_CULPOSA_POR_TRÁNSITO_VEHICULAR_A_AUTOMOVIL>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
7636,15064,<http://localhost/67740>,2016-01-22 22:00:00,crime:Denuncia,<http://localhost/AMENAZAS>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
9731,19124,<http://localhost/94460>,2016-09-23 19:18:00,crime:Denuncia,<http://localhost/ROBO_A_NEGOCIO_CON_VIOLENCIA>,['<http://localhost/ROBO_A_NEGOCIO_CON_VIOLENCIA>']
579,1158,<http://localhost/107646>,2016-07-04 22:15:00,crime:Denuncia,<http://localhost/DAÑO_EN_PROPIEDAD_AJENA_CULPOSA_POR_TRÁNSITO_VEHICULAR_A_AUTOMOVIL>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
5322,10486,<http://localhost/37578>,2016-12-17 22:30:00,crime:Denuncia,<http://localhost/ROBO_A_TRANSEUNTE_EN_VIA_PUBLICA_CON_VIOLENCIA>,['<http://localhost/ROBO_A_TRANSEUNTE_EN_VÍA_PÚBLICA_CON_Y_SIN_VIOLENCIA>']
7854,15500,<http://localhost/70770>,2016-12-03 08:30:00,crime:Denuncia,<http://localhost/LESIONES_CULPOSAS_POR_TRANSITO_VEHICULAR_EN_COLISION>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
5827,11474,<http://localhost/44350>,2016-08-20 20:00:00,crime:Denuncia,<http://localhost/ABUSO_SEXUAL>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
7203,14198,<http://localhost/62181>,2016-04-27 06:45:00,crime:Denuncia,<http://localhost/ROBO_DE_OBJETOS>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
2795,5500,<http://localhost/135777>,2016-06-02 18:00:00,crime:Denuncia,<http://localhost/ROBO_A_NEGOCIO_SIN_VIOLENCIA>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
9538,18806,<http://localhost/92435>,2016-05-30 18:15:00,crime:Denuncia,<http://localhost/LESIONES_CULPOSAS_POR_TRANSITO_VEHICULAR_EN_COLISION>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
9161,18052,<http://localhost/87464>,2016-03-15 12:30:00,crime:Denuncia,<http://localhost/AMENAZAS>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
9445,18620,<http://localhost/91170>,2016-10-06 22:00:00,crime:Denuncia,<http://localhost/FALSIFICACION_DE_TITULOS_AL_PORTADOR_Y_DOCUMENTOS_DE_CREDITO_PUBLICO>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
9933,19520,<http://localhost/97003>,2016-10-13 13:30:00,crime:Denuncia,<http://localhost/ROBO_A_TRANSEUNTE_DE_CELULAR_CON_VIOLENCIA>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
4913,9688,<http://localhost/32769>,2016-01-25 12:00:00,crime:Denuncia,<http://localhost/DENUNCIA_DE_HECHOS>,['<http://localhost/HECHO_NO_DELICTIVO>']
7852,15496,<http://localhost/70749>,2016-08-25 14:52:00,crime:Denuncia,<http://localhost/LESIONES_CULPOSAS_POR_TRANSITO_VEHICULAR_EN_COLISION>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
6920,13632,<http://localhost/58663>,2016-12-29 18:40:00,crime:Denuncia,<http://localhost/ROBO_A_TRANSEUNTE_DE_CELULAR_SIN_VIOLENCIA>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
7411,14614,<http://localhost/64620>,2016-06-28 04:45:00,crime:Denuncia,<http://localhost/ROBO_DE_VEHICULO_DE_SERVICIO_PARTICULAR_SIN_VIOLENCIA>,['<http://localhost/ROBO_DE_VEHÍCULO_CON_Y_SIN_VIOLENCIA>']
5702,11224,<http://localhost/42845>,2016-11-09 20:40:00,crime:Denuncia,<http://localhost/ROBO_DE_OBJETOS>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
1772,3502,<http://localhost/123185>,2016-01-23 10:00:00,crime:Denuncia,<http://localhost/ABUSO_DE_CONFIANZA>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
6145,12110,<http://localhost/48230>,2016-04-06 13:10:00,crime:Denuncia,<http://localhost/DENUNCIA_DE_HECHOS>,['<http://localhost/HECHO_NO_DELICTIVO>']
7811,15414,<http://localhost/70312>,2016-01-12 12:30:00,crime:Denuncia,<http://localhost/FRAUDE>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
1703,3364,<http://localhost/122207>,2016-11-03 07:15:00,crime:Denuncia,<http://localhost/ROBO_DE_VEHICULO_DE_SERVICIO_PARTICULAR_SIN_VIOLENCIA>,['<http://localhost/ROBO_DE_VEHÍCULO_CON_Y_SIN_VIOLENCIA>']
7010,13812,<http://localhost/59707>,2016-11-18 16:00:00,crime:Denuncia,<http://localhost/ROBO_A_TRANSEUNTE_EN_VIA_PUBLICA_CON_VIOLENCIA>,['<http://localhost/ROBO_A_TRANSEUNTE_EN_VÍA_PÚBLICA_CON_Y_SIN_VIOLENCIA>']
3384,6654,<http://localhost/143094>,2016-03-15 20:00:00,crime:Denuncia,<http://localhost/ROBO_DE_VEHICULO_DE_SERVICIO_PARTICULAR_SIN_VIOLENCIA>,['<http://localhost/ROBO_DE_VEHÍCULO_CON_Y_SIN_VIOLENCIA>']
3739,7364,<http://localhost/18159>,2016-03-15 12:00:00,crime:Denuncia,<http://localhost/AMENAZAS>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
9936,19526,<http://localhost/97047>,2016-02-10 08:30:00,crime:Denuncia,<http://localhost/ROBO_A_TRANSEUNTE_DE_CELULAR_CON_VIOLENCIA>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
10002,19658,<http://localhost/97789>,2016-07-15 14:00:00,crime:Denuncia,<http://localhost/ROBO_A_TRANSEUNTE_DE_CELULAR_SIN_VIOLENCIA>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
9123,17976,<http://localhost/87007>,2016-12-07 08:30:00,crime:Denuncia,<http://localhost/AMENAZAS>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
1075,2128,<http://localhost/114095>,2016-10-20 23:09:00,crime:Denuncia,<http://localhost/ROBO_A_NEGOCIO_CON_VIOLENCIA>,['<http://localhost/ROBO_A_NEGOCIO_CON_VIOLENCIA>']
5023,9908,<http://localhost/34174>,2016-10-19 19:00:00,crime:Denuncia,<http://localhost/FRAUDE>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
4883,9628,<http://localhost/3242>,2016-06-27 11:00:00,crime:Denuncia,<http://localhost/LESIONES_CULPOSAS_POR_TRANSITO_VEHICULAR_EN_COLISION>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
8187,16118,<http://localhost/74871>,2016-10-24 20:40:00,crime:Denuncia,<http://localhost/ROBO_A_TRANSEUNTE_EN_VIA_PUBLICA_CON_VIOLENCIA>,['<http://localhost/ROBO_A_TRANSEUNTE_EN_VÍA_PÚBLICA_CON_Y_SIN_VIOLENCIA>']
3857,7600,<http://localhost/19600>,2016-07-20 10:00:00,crime:Denuncia,<http://localhost/DENUNCIA_DE_HECHOS>,['<http://localhost/HECHO_NO_DELICTIVO>']
5679,11178,<http://localhost/42465>,2016-03-13 10:25:00,crime:Denuncia,<http://localhost/ROBO_A_NEGOCIO_SIN_VIOLENCIA>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
7324,14440,<http://localhost/63571>,2016-07-27 19:00:00,crime:Denuncia,<http://localhost/ROBO_DE_OBJETOS>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
3725,7336,<http://localhost/18048>,2016-03-13 12:20:00,crime:Denuncia,<http://localhost/AMENAZAS>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
1062,2116,<http://localhost/114066>,2016-10-12 23:30:00,crime:Denuncia,<http://localhost/ROBO_A_NEGOCIO_CON_VIOLENCIA>,['<http://localhost/ROBO_A_NEGOCIO_CON_VIOLENCIA>']
4751,9364,<http://localhost/30696>,2016-09-08 16:00:00,crime:Denuncia,<http://localhost/ABUSO_DE_CONFIANZA>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
9362,18454,<http://localhost/90020>,2016-05-12 12:48:00,crime:Denuncia,<http://localhost/DENUNCIA_DE_HECHOS>,['<http://localhost/HECHO_NO_DELICTIVO>']
1341,2654,<http://localhost/117469>,2016-10-20 08:10:00,crime:Denuncia,<http://localhost/ROBO_DE_OBJETOS>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
1117,2206,<http://localhost/114499>,2016-02-22 14:45:00,crime:Denuncia,<http://localhost/ROBO_A_NEGOCIO_SIN_VIOLENCIA>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
6926,13644,<http://localhost/58738>,2016-06-11 21:30:00,crime:Denuncia,<http://localhost/ROBO_A_TRANSEUNTE_DE_CELULAR_SIN_VIOLENCIA>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
406,812,<http://localhost/105533>,2016-01-08 17:00:00,crime:Denuncia,<http://localhost/VIOLENCIA_FAMILIAR>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
7560,14912,<http://localhost/66732>,2016-07-02 12:00:00,crime:Denuncia,<http://localhost/ABUSO_DE_CONFIANZA>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
9802,19258,<http://localhost/95296>,2016-05-09 18:00:00,crime:Denuncia,<http://localhost/ROBO_A_NEGOCIO_SIN_VIOLENCIA>,['<http://localhost/DELITO_DE_BAJO_IMPACTO>']
